SEASON,MATCH_TYPE,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA,FGM_2,FG3M_2,FTM_2,DD,TD,FP,PIE,FG_PCT,FG3_PCT,FT_PCT,MVP,ROY,DPOY,MIP,6MOY,All-NBA-Team,All-Defensive-Team,All-Rookie-Team,All-Star,All-Star-MVP,Finals-MVP,POTW,POTM,ROTM,ROOKIE_SEASON
2009-10,Regular,Mike Wilks,2366,4,2,2,59.06666666666666,16.0,4.0,4.0,0.0,0.0,4.0,6.0,12.0,2.0,3.0,2.0,4.0,6.0,2.0,2.0,0,0,22.8,0.0355349631966351,0.5,0.6667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Mikki Moore,1630,23,7,16,405.73333333333335,115.0,69.0,36.0,5.0,13.0,21.0,54.0,90.0,0.0,0.0,7.0,11.0,54.0,0.0,7.0,0,0,284.8,0.5490222249996589,0.6,,0.6364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Mo Williams,2590,69,50,19,2358.9666666666667,1092.0,206.0,368.0,70.0,21.0,173.0,378.0,855.0,159.0,371.0,177.0,198.0,378.0,159.0,177.0,5,0,1991.2,5.393455437578736,0.4421,0.4286,0.8939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Monta Ellis,101145,64,19,45,2646.616666666667,1631.0,257.0,340.0,143.0,25.0,244.0,631.0,1406.0,77.0,228.0,292.0,388.0,631.0,77.0,292.0,6,0,2709.4,5.661026514332295,0.4488,0.3377,0.7526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Morris Peterson,2050,46,18,28,972.55,327.0,126.0,41.0,25.0,5.0,27.0,116.0,301.0,62.0,171.0,33.0,54.0,116.0,62.0,33.0,1,0,602.7,1.0402416641194685,0.3854,0.3626,0.6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Nate Robinson,101126,56,23,33,1115.85,567.0,110.0,163.0,49.0,5.0,73.0,215.0,493.0,87.0,223.0,50.0,67.0,215.0,87.0,50.0,0,0,1032.5,2.2247937051420053,0.4361,0.3901,0.7463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Nathan Jawai,201605,39,5,34,412.0,124.0,104.0,24.0,10.0,9.0,27.0,49.0,111.0,0.0,1.0,26.0,38.0,49.0,0.0,26.0,0,0,314.8,0.4823544610232209,0.4414,0.0,0.6842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Nazr Mohammed,1737,58,29,29,984.2,459.0,304.0,28.0,15.0,43.0,53.0,189.0,342.0,0.0,0.0,81.0,125.0,189.0,0.0,81.0,4,0,986.8,2.716133267572748,0.5526,,0.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Nenad Krstic,2420,76,48,28,1740.55,639.0,383.0,52.0,32.0,45.0,58.0,281.0,560.0,1.0,5.0,76.0,106.0,281.0,1.0,76.0,3,0,1349.6,3.1959108549643256,0.5018,0.2,0.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Nene,2403,82,53,29,2754.616666666667,1135.0,627.0,203.0,115.0,82.0,125.0,421.0,717.0,0.0,2.0,293.0,416.0,421.0,0.0,293.0,14,0,2657.9,7.210738545989438,0.5872,0.0,0.7043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Nick Collison,2555,75,46,29,1557.1666666666663,439.0,384.0,38.0,37.0,48.0,63.0,182.0,309.0,1.0,4.0,74.0,107.0,182.0,1.0,74.0,2,0,1148.8,2.415784094555562,0.589,0.25,0.6916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Nick Young,201156,74,24,50,1421.3333333333333,639.0,102.0,48.0,28.0,8.0,56.0,233.0,558.0,69.0,170.0,104.0,130.0,233.0,69.0,104.0,0,0,885.4,1.461251858074604,0.4176,0.4059,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Nicolas Batum,201587,37,23,14,917.65,375.0,141.0,44.0,24.0,25.0,27.0,139.0,268.0,54.0,132.0,43.0,51.0,139.0,54.0,43.0,1,0,730.1999999999999,2.071330199936154,0.5187,0.4091,0.8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,O.J. Mayo,201564,82,40,42,3113.4,1432.0,311.0,242.0,98.0,17.0,176.0,542.0,1183.0,136.0,355.0,212.0,262.0,542.0,136.0,212.0,0,0,2337.2,5.969636048183417,0.4582,0.3831,0.8092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Oleksiy Pecherov,200762,44,6,38,447.2,197.0,124.0,11.0,9.0,14.0,32.0,77.0,188.0,14.0,52.0,29.0,32.0,77.0,14.0,29.0,1,0,399.3,0.7757843145921418,0.4096,0.2692,0.9062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Oliver Lafayette,201802,1,0,1,21.53333333333333,7.0,4.0,2.0,0.0,0.0,1.0,3.0,6.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0,0,13.8,0.0478873239436619,0.5,0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2009-10,Regular,Omri Casspi,201956,77,24,53,1931.1,792.0,349.0,95.0,54.0,17.0,98.0,300.0,672.0,75.0,203.0,117.0,174.0,300.0,75.0,117.0,4,0,1468.3,3.649196532404201,0.4464,0.3695,0.6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2009-10,Regular,Othello Hunter,201629,7,6,1,32.983333333333334,11.0,12.0,0.0,0.0,1.0,3.0,4.0,12.0,0.0,0.0,3.0,4.0,4.0,0.0,3.0,0,0,25.4,0.0196696914731681,0.3333,,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Othyus Jeffers,201785,14,10,4,72.51666666666667,37.0,19.0,1.0,4.0,0.0,6.0,12.0,29.0,0.0,0.0,13.0,19.0,12.0,0.0,13.0,0,0,67.3,0.1083591558996606,0.4138,,0.6842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2009-10,Regular,Patrick O'Bryant,200753,11,4,7,50.73333333333333,19.0,11.0,1.0,2.0,4.0,5.0,8.0,15.0,0.0,1.0,3.0,6.0,8.0,0.0,3.0,0,0,46.7,0.0303184256774798,0.5333,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Patty Mills,201988,10,5,5,37.73333333333333,26.0,2.0,5.0,0.0,0.0,4.0,10.0,24.0,2.0,4.0,4.0,7.0,10.0,2.0,4.0,0,0,31.9,0.0271141635092441,0.4167,0.5,0.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2009-10,Regular,Pau Gasol,2200,65,46,19,2403.333333333333,1190.0,734.0,218.0,37.0,113.0,143.0,452.0,844.0,0.0,5.0,286.0,362.0,452.0,0.0,286.0,40,0,2704.8,8.08719701376557,0.5355,0.0,0.7901,0,0,0,0,0,3,0,0,1,0,0,1,0,0,False
2009-10,Regular,Paul Davis,200781,2,1,1,7.983333333333332,5.0,0.0,3.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0,0,12.5,0.0411985018726591,0.5,,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Paul Millsap,200794,82,53,29,2276.9333333333334,954.0,559.0,131.0,64.0,99.0,116.0,385.0,716.0,1.0,9.0,183.0,264.0,385.0,1.0,183.0,12,0,2194.3,4.936006804166171,0.5377,0.1111,0.6932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Paul Pierce,1718,71,45,26,2410.75,1296.0,310.0,218.0,84.0,31.0,166.0,409.0,867.0,109.0,263.0,369.0,433.0,409.0,109.0,369.0,1,0,2174.0,6.447424029050973,0.4717,0.4144,0.8522,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
2009-10,Regular,Peja Stojakovic,978,62,32,30,1947.0,784.0,227.0,92.0,48.0,5.0,56.0,278.0,688.0,132.0,352.0,96.0,107.0,278.0,132.0,96.0,1,0,1297.4,3.258938243347933,0.4041,0.375,0.8972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Pops Mensah-Bonsu,200822,20,8,12,119.68333333333334,39.0,35.0,3.0,4.0,9.0,10.0,13.0,33.0,0.0,0.0,13.0,24.0,13.0,0.0,13.0,0,0,114.5,0.0764711445159176,0.3939,,0.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Primoz Brezec,2056,21,11,10,95.43333333333334,19.0,25.0,1.0,1.0,3.0,2.0,9.0,26.0,0.0,0.0,1.0,6.0,9.0,0.0,1.0,0,0,60.5,0.0001822478479705,0.3462,,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Quentin Richardson,2047,76,44,32,2081.8,678.0,374.0,93.0,70.0,18.0,62.0,242.0,561.0,142.0,358.0,52.0,71.0,242.0,142.0,52.0,5,0,1468.3,4.020604026528878,0.4314,0.3966,0.7324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Quinton Ross,2624,52,24,28,562.1333333333333,92.0,49.0,12.0,13.0,6.0,11.0,40.0,111.0,4.0,21.0,8.0,14.0,40.0,4.0,8.0,0,0,214.8,0.0057008888173851,0.3604,0.1905,0.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2009-10,Regular,Rafer Alston,1747,52,13,39,1420.4666666666667,427.0,129.0,176.0,50.0,10.0,95.0,155.0,446.0,58.0,168.0,59.0,81.0,155.0,58.0,59.0,1,1,930.8,1.7415109372388966,0.3475,0.3452,0.7284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
